"Catenary Suspension",44.980932,-93.26782
"Target field Station Mural",44.983112,-93.27863
"Target Field Northstar Station",44.983363,-93.276951
"Xcel Energy Wind Sculpture",44.979064,-93.270664
"St. Paul Water Tower 3",44.964066,-93.18245
"The Bulls",44.970338,-93.19201
"University Auto Repair Wall Mural ",44.988096,-93.228793
"Garden of Resurrection Luther Seminary",44.987013,-93.197774
"Transfer Road Business Center Sculpture",44.960824,-93.186337
"Untitled Sculpture 1993",44.975291,-93.267769
"AIM Boxes",44.962627,-93.254729
"Tip of the Hat",44.976661,-93.276372
"Emmanuel Mennonite Church",44.957212,-93.263401
"Irene H Whitney Fine Arts Center ",44.971703,-93.282743
"The French Fry",44.965358,-93.24129
"Transit Then and Now",44.982552,-93.276888
"Matthews Park Community Center Sign",44.959244,-93.232906
"Milwaukee Ave Railroad Depot",44.961226,-93.240321
"Wundr @ gamut gallery",44.97293,-93.273878
"Security Lofts",44.98583,-93.274099
"Pharmacist Lucy",44.973335,-93.231035
"Group Sculpture in Cancer Surv",44.980968,-93.268175
"Bird Painting",44.960622,-93.245527
"Jungle Red Mural",44.969113,-93.279483
"Iris Park Place",44.957065,-93.179802
"Skyway Museum",44.977976,-93.264122
"Chain Link Mosaic",44.962471,-93.194341
"American Indian Cultural Corridor Mural ",44.961643,-93.246248
"300 Clifton",44.966048,-93.283447
"Riverside Plaza Playground ",44.969854,-93.248739
"Wells Family College Center",44.972454,-93.28233
"House of Glory",44.964709,-93.198977
"Children Reading",44.981041,-93.193824
"Sunny Day Mural",44.988043,-93.216394
"The Whiskey Junction Mural",44.963763,-93.247069
"""Assisi on Ninth"" Statue",44.973898,-93.270685
"Icehouse Fountain",44.956118,-93.278387
"Picturing Peace - Utility Box",44.973833,-93.265362
"Ocean Mural ",44.962146,-93.193564
"Renaissance Square 1899",44.978944,-93.271369
"Wolf",44.962242,-93.257343
"Mullin's Woodland",44.987747,-93.182409
"Goldy's Garden",44.988293,-93.18305
"Cancer Survivors Park",44.981161,-93.267896
"Currents",44.975548,-93.273759
"Parkside Little Free Library ",44.97589,-93.187761
"Guard Lion",44.969255,-93.281767
"Light And Sound art Pylons",44.983115,-93.278205
"Native American Mural",44.963369,-93.251876
"Richard & Annette Bloch Cancer Survivors Park",44.980334,-93.267677
"Prophet Statue",44.980114,-93.274915
"Peaceful Fountain",44.972629,-93.274215
"Mahala Fisk",44.974184,-93.271028
"Historic Crane Building",44.9828,-93.27503
"Sports On Campus Historical Board",44.976392,-93.230223
"Gullixan",44.984479,-93.195842
"Bert Blyleven Rookie Card",44.981879,-93.279503
"Historic 300 First Avenue",44.981946,-93.271735
"Chinese Mural",44.963235,-93.263179
"Runyons",44.983051,-93.270693
"Stars And Spokes",44.98295,-93.2699
"Corolla Mural",44.981542,-93.271922
"2 Gingers Wall Mural",44.981765,-93.279016
"The Inventor",44.974418,-93.277074
"Business Man & A Sailor",44.980223,-93.263111
"Soo Line Building Street Clock",44.978118,-93.269234
"Wheelock Whitney Hall",44.972911,-93.284169
"Flour Exchange Heritage Preservation",44.978242,-93.263865
"Franklin",44.982335,-93.278902
"Westminster Presbyterian Church",44.971892,-93.276328
"Big Glove outside Target Field",44.980926,-93.276674
"Glueks Biergarten",44.979626,-93.273804
"Shadow of a Man ",44.97152,-93.276676
"Jackson's Stair Mural",44.982371,-93.271589
"7Up",44.982298,-93.270299
"Metal Collaboration Sculpture ",44.972826,-93.283805
"Man Butterfly",44.97311,-93.282896
"Loring Park Performance Place",44.970218,-93.284166
"Pendulum",44.965343,-93.270559
"Franklin Steele Square Park",44.966915,-93.267867
"Garden of the Seasons",44.969915,-93.284816
"State Theater",44.97687,-93.276138
"Kirby Puckett Woodgrain Mural",44.9813,-93.27857
"Downtown Minneapolis Information Booth",44.979251,-93.270175
"Peavey Playground II",44.961332,-93.263098
"One on One",44.983371,-93.271114
"Guardian Bears",44.977804,-93.269485
"Fountain",44.979258,-93.27485
"St. Paul's Evangelical Lutheran Church",44.963821,-93.267457
"Queen of the Most Holy Rosary",44.958566,-93.248722
"Pedestrian Bridge Murals",44.958934,-93.270135
"Stevens Court",44.965753,-93.271382
"Giant Twins Sign",44.981761,-93.276642
"St. Stevens and Whittier Community Garden",44.95997,-93.271621
"Grace Temple Deliverance Center",44.963502,-93.270306
"Holy Rosary Catholic Church",44.95901,-93.248943
"Fun City Dogs",44.96063,-93.244819
"Mother And Child Sculpture",44.959865,-93.24439
"East Phillips Park Basketball Court",44.959568,-93.247984
"Target Field & Target Plaza",44.980704,-93.276572
"Budweiser Sky Deck",44.982609,-93.277489
"Catholic Charities Fountain",44.970651,-93.274018
"Kingdom Hall of Jehovah's Witnesses",44.958852,-93.240768
"Target Dog",44.980171,-93.276001
"Calvin Griffith Memorial",44.980318,-93.277591
"Mural At 3rd Base Lounge",44.98213,-93.277983
"Chiefs of Medical Staff",44.975352,-93.276682
"Ford Center Window To The World",44.983904,-93.277745
"Franklin All Star Statue",44.981876,-93.279505
"Parking Marker",44.958558,-93.248342
"Linus All Star Statue",44.981589,-93.279536
"Guardian Lions",44.965135,-93.265779
"Speed Astir",44.980021,-93.274673
"Lady Mural",44.979245,-93.271946
"Old Downtown Mural",44.978535,-93.274737
"All-Star Game History",44.980639,-93.277566
"East Phillips Park Playground",44.959638,-93.248871
"Central Lutheran Church",44.969697,-93.271201
"Baseball Bike Racks",44.982696,-93.278673
"Government Center Waterfalls",44.976559,-93.266072
"Circle Of Life",44.957699,-93.248682
"Kent Hrbek",44.981586,-93.279258
"A History of Minnesota Baseball",44.982194,-93.276629
"Little Earth The Alley Mural",44.95757,-93.247925
"The Consortium Building",44.981557,-93.272282
"East Phillips Park and Community Center",44.959252,-93.249685
"St. Stephens Church",44.960636,-93.271393
"Target Field - Tony Oliva Statue",44.982859,-93.277544
"Charlie Brown All Star Statue",44.982559,-93.278432
"East Phillips Park Soccer/Quidditch Field",44.960058,-93.248835
"Bat & Barrel Bar",44.980962,-93.277648
"Bethesda Baptist Church ",44.969453,-93.256888
"Sea Foam Blown Glass",44.976355,-93.268412
"The Protector",44.977407,-93.264872
"The Adams 1888",44.971115,-93.267678
"Apropos Mural",44.971333,-93.210885
"Decorative Plant Grate",44.977814,-93.269761
"Rock Rebar",44.972877,-93.210657
"Surly Brewing Company",44.972694,-93.210929
"TC Ramp Graphic",44.980791,-93.277953
"Trinity First Lutheran Church",44.963803,-93.257911
"Pohlad Statue",44.980802,-93.277041
"Moving Humpty Dumpty",44.977772,-93.2645
"The Pipes",44.972128,-93.276117
"Rainbow Mountains Mural",44.962817,-93.261761
"Fire Pit At Surly",44.972929,-93.209989
"George Mikan Statue",44.978584,-93.275562
"Target Field",44.981381,-93.279258
"Target Field Station",44.982955,-93.277788
"Neon Bench",44.972646,-93.271875
"Granite Memorial Marker",44.976562,-93.265445
"Transit Bike Racks",44.983682,-93.278551
"Saint Anthony Park Community Garden",44.97271,-93.198214
"Langford Park",44.976451,-93.195582
"Minnie and Paul Tile",44.980093,-93.277498
"Franklin Community Library",44.962817,-93.255915
"Target Center",44.9792,-93.275675
"Universal Christian Church",44.970899,-93.197465
"Stone Fountain",44.98386,-93.278719
"Biomass Power",44.979099,-93.270952
"Weight of the World",44.977874,-93.264685
"Twins",44.982018,-93.277255
"St Anthony Community Liytle Library",44.972817,-93.198745
"Saint Anthony Park Prairie Heritage Garden",44.973082,-93.200329
"Minneapolis Public Service Center",44.97828,-93.265971
"Langford Park Tennis Courts",44.976696,-93.195174
"Old Schmitt Music Store",44.973808,-93.273711
"The Balmoral",44.970204,-93.266607
"Prospect Park United Methodist Church",44.968579,-93.214592
"Picturing Peace",44.978448,-93.26375
"Prospect Park Community Gardens Arthur Triangle",44.965851,-93.216428
"Mastel Grain Trading",44.977535,-93.263636
"Assisi By Greg Mueller",44.967737,-93.235491
"Minneapolis Chamber of Commerce",44.978311,-93.270826
"Fine Line Music Cafe",44.981704,-93.272103
"Leslie C. Park Award Plaque",44.977999,-93.270417
"Story of Target Field",44.981401,-93.278932
"Prospect Park Water Tower",44.96868,-93.212692
"Baseball Schroeder",44.982006,-93.279198
"Jerry Bell Commemoration ",44.981012,-93.278106
"Seventh-Day Adventist Church",44.96859,-93.211561
"O'Donovan's Irish Pub",44.978682,-93.276341
"Peace Pole",44.964544,-93.216921
"Art in Prospect Park",44.968185,-93.212592
"Normandy Clock tower ",44.972949,-93.267533
"Clubhouse Jaeger",44.990128,-93.280592
"Black Sheep Pizza",44.987103,-93.275905
"Ramp A",44.980377,-93.279123
"Power Cord",44.987966,-93.284698
"Saint Panteleimon Russian Orthodox Church",44.964496,-93.208281
"Lion Head ",44.987511,-93.276997
"Festive Goddess",44.989945,-93.280909
"Westin Minneapolis",44.977609,-93.270304
"Deere & Webber Company",44.989198,-93.278788
"Bunker's Music Bar and Grill",44.988638,-93.278501
"Little Free Library",44.959251,-93.225268
"Dog Park 3rd & 8th",44.988064,-93.279541
"Capella Tower Lobby",44.975995,-93.267992
"James T. Larson Sculpture",44.981033,-93.275658
"Freehouse Grain Storage",44.987775,-93.277441
"Peppermint Patty All Star Statue",44.982354,-93.278549
"Orange Crush",44.957231,-93.228437
"Painted Tiles",44.962961,-93.243899
"City Hall Minneapolis",44.976934,-93.265836
"Ford Center Water Tower",44.983455,-93.277812
"Nurul-Iman Mosque",44.960234,-93.265659
"Serpent Rune",44.96744,-93.200861
"Seward Cafe",44.962644,-93.241211
"Community Emergency Service",44.963823,-93.258586
"Metal O Sculpture",44.958847,-93.276468
"4th Ave Grain Exchange ",44.977491,-93.264117
"Old Main",44.965451,-93.242083
"Whiskey Junction Mural",44.963535,-93.247106
"Small To Our Students Mural",44.966252,-93.241655
"All My Relations Gallery",44.962827,-93.254438
"Keys Cafe",44.96458,-93.197681
"Target Honors",44.973514,-93.274005
"Twin Cities Reptiles Snake and Frog",44.963786,-93.196692
"Twin Cities Baptist Building",44.956377,-93.268786
"St Cecilia Catholic Church",44.968679,-93.200237
"Seward Church",44.962314,-93.241975
"City Hall",44.977597,-93.264996
"Hampden Park Co-op Mural",44.969179,-93.197685
"Playground",44.968159,-93.200358
"Hennepin History Museum",44.960046,-93.272532
"Carlson Hall North Central University ",44.968131,-93.260423
"S. St. Anthony Recreation Center",44.967147,-93.201094
"Hinkle Mansion",44.969815,-93.265665
"Augsburg Welcome Clock",44.965908,-93.241508
"Saint Olaf Catholic Church",44.974525,-93.270108
"Jacqueline Miller Memorial Fountain",44.962576,-93.257288
"St. Thomas Water Fountain ",44.97355,-93.278176
"Green Olive Steel Sculpture",44.96439,-93.245994
"STPFD Studio",44.969678,-93.198231
"#7 Bell",44.962815,-93.243487
"Cedar-Riverside Mural",44.966736,-93.247011
"The Cabooze - West Bank",44.9634,-93.247027
"East Village Greenspace Arch",44.968038,-93.256541
"Freewheel Bike Mural",44.967908,-93.246536
"Hennepin County Public Safety Facility",44.97653,-93.264794
"John the Ghost",44.964096,-93.246089
"Fluorescent Fountain",44.972454,-93.283266
"Hennepin County Veterans Memorial Garden",44.975033,-93.264291
"Riverside Plaza White Fountains",44.969398,-93.248958
"US Appeals Court Library",44.977638,-93.265194
"Hampden Park Mural",44.969122,-93.197814
"Bible Verses Mural",44.963137,-93.257621
"Film Sculpture",44.963978,-93.19724
"University Ave Post Office",44.962967,-93.196261
"Seal",44.965993,-93.197081
"Alchemy Historic Site",44.967165,-93.197258
"Historic Manor",44.959289,-93.276258
"Chittenden & Eastman",44.96407,-93.198327
"Creating Neighborhoods Free Little Library ",44.988781,-93.214799
"A Little Less War - Sidewalk Poetry",44.967893,-93.20082
"A Dog On A Walk - Sidewalk Poetry",44.967721,-93.200959
"Old Baker School",44.965844,-93.197869
"Historic Minneapolis Club",44.974925,-93.269971
"Little Free Library",44.959781,-93.211542
"The Editorial without Words",44.958414,-93.211288
"Shriner's Hospital Crippled Children ",44.958889,-93.210884
"Rebuilding Together Mural",44.988721,-93.207584
"Micawber's Books",44.981245,-93.195168
"Dougherty Family College",44.973825,-93.276998
"Minneapolis Armory",44.97478,-93.263871
"Como Community Garden",44.989089,-93.214441
"Celtic Cross",44.984215,-93.196475
"Ridder Arena",44.978098,-93.229501
"Bockman Hall",44.984494,-93.19646
"Como Community Co-op Playground",44.990638,-93.213855
"Six Shadows Playing Painting",44.970673,-93.276907
"Wind Powered Rail Car",44.956843,-93.275118
"Old Muskego Church Historical Marker",44.983297,-93.195855
"Statue - Behold the Lamb of God",44.982718,-93.195973
"St. Anthony Park Track And Field",44.985147,-93.201723
"Old Muskego Church",44.984277,-93.195082
"Zwiebelwagen",44.957291,-93.275167
"Poetry Post",44.961043,-93.233711
"Red River Ox Cart Trail",44.957211,-93.196958
"St Thomas More Statue",44.973959,-93.278482
"Skol Liquor Store Mural",44.957301,-93.233582
"Hubert Humphrey",44.97691,-93.265568
"The Dinnaken Little Free Library",44.973195,-93.225541
"Rhythmics",44.987337,-93.186255
"Water Well Sculpture",44.987431,-93.184815
"Minneapolis Fire Department",44.97772,-93.265238
"Mississippi",44.977526,-93.265297
"Musical Instrument Museum",44.973814,-93.273972
"Faith Mennonite Church",44.961121,-93.231641
"Totemic Column",44.971993,-93.282681
"Plant Genomics Building",44.986128,-93.181268
"Prospect Park Community Gardens",44.966352,-93.219493
"Luxton Park",44.968198,-93.21875
"St. Francis Cabrini Catholic Church",44.964483,-93.21757
"Bee Research Facility",44.989022,-93.181829
"Mathews Park- Seward",44.95956,-93.229955
"UMN CFANS Wood Carving Statue",44.987465,-93.185648
"West River Parkway and Franklin",44.962752,-93.225708
"Seed Sculpture",44.988094,-93.181774
"Luxton Park Half Court",44.968244,-93.2198
"Luxton Park Playground ",44.967848,-93.219561
"Delta Theta Sigma",44.986004,-93.187332
"1308 East River Parkway",44.963693,-93.219808
"Luxton Park Art",44.96817,-93.219251
"Luxton Park Ball Field",44.9669,-93.2188
"Garden Gazebo",44.988132,-93.182391
"Fountain on Nicollet Mall",44.971518,-93.277026
"Oldest Tree In Minneapolis ",44.963845,-93.226536
"Bell Museum Sundial",44.991218,-93.189464
"No Face",44.966316,-93.224462
"Como Minneapolis Diagonal Trail Historic Marker",44.984275,-93.226968
"Artistic Stain Glass Mural",44.968833,-93.282696
"UofMN Water Tower",44.987352,-93.184582
"U Of M St Paul Campus",44.988464,-93.187001
"Brit's Pub",44.972759,-93.275902
"Plymouth Fine Arts Center",44.963261,-93.278048
"Stevens Square Park",44.965095,-93.274558
"Saint George Totem",44.966148,-93.274134
"Mining Core Sculpture At The Bell Museum",44.990933,-93.188403
"Steven's Square Playground",44.964199,-93.274662
"Music Box Mural",44.968274,-93.277534
"Plymouth Congregational Church",44.964013,-93.278781
"Delta Target",44.97323,-93.275642
"The Battle of Griswold",44.969044,-93.282576
"Loring Medical Building",44.968491,-93.281751
"Hope Community Mural",44.963971,-93.277498
"Minneapolis Sauce Bottles",44.969671,-93.275686
"Natural Enemies ",44.991378,-93.188508
"Oce Curtis Memorial",44.96895,-93.282058
"ryan's pub tribal art falcon",44.968403,-93.277972
"Spirals and Bulbs",44.973426,-93.275854
"Jungle Red Stencil Art",44.969318,-93.279984
"Agricultural Experiment Station",44.986656,-93.184623
"Gibbs Museum Farm House",44.992329,-93.188387
"Joseph Smith Johnson Placard",44.968692,-93.282392
"Dudley Ave Water Tower",44.986961,-93.187383
"Garden Buddha",44.964084,-93.279934
"Emmanuel Tabernacle",44.960858,-93.235986
"Boulder Fists",44.987848,-93.186057
"St. Catherine University",44.967379,-93.235568
"Complex Fountain",44.969446,-93.281723
"Officer Ted Chresand Memorial",44.968899,-93.283011
"The Coyle",44.965318,-93.279195
"Opus Campus 1992",44.974631,-93.276416
"The Chelsea",44.96449,-93.275414
"Stevens Square Trellis",44.964544,-93.274616
"Nancy Baltins Memorial Window",44.963327,-93.278793
"Quest 2",44.969553,-93.274398
"Overlook Garden",44.966332,-93.274814
"Wesley Church",44.969676,-93.276077
"Mauna Loa",44.966128,-93.275225
"Minneapolis Fire Station 6",44.967309,-93.275442
"Clinic Little Free Library",44.986371,-93.201225
"Gnome House",44.98609,-93.200037
"Bethany Lutheran ",44.962603,-93.235985
"The Gladstone",44.964022,-93.276759
"280 Graffiti Warehouse",44.98691,-93.204315
"Artsy Parking",44.969929,-93.27835
"Music Box",44.968647,-93.277715
"Northwestern Hall",44.986394,-93.197651
"Monkey Island",44.98612,-93.195884
"Northwestern Chapel Bell",44.986675,-93.197714
"Indigenous Peoples Task Force",44.959881,-93.254973
"Native American Mural",44.958216,-93.252278
"Little Red Library",44.958148,-93.25256
"Habitat For Humanity Mural",44.957457,-93.182009
"Amazing Grace Ministries",44.957033,-93.18094
"Guinness Wall Art",44.976199,-93.277605
"Waite House",44.959806,-93.256484
"Northern Clay Center Showroom",44.962845,-93.236504
"Kopp Memorial",44.972366,-93.283994
"Paul Granlund Sculpture",44.971702,-93.276463
"Apostolic Church, Minnesota Assembly",44.956652,-93.182187
"Minnesota State Fair South Entrance",44.978783,-93.179604
"Apple Art Brass Plate",44.975122,-93.273907
"Coffey Hall slab",44.984179,-93.18222
"McNeal Hall",44.984616,-93.183509
"Phillips Community Center ",44.959828,-93.257273
"Eagle Guardian",44.970044,-93.274689
"Old Anatomy Building",44.982657,-93.182368
"All Nations Indian Church",44.959758,-93.252479
"Felix Lopez Jr. Memorial",44.971043,-93.284173
"YWCA Finials",44.972403,-93.276324
"Loring Park Nice Ride ",44.971532,-93.284824
"London - Paris - Minneapolis",44.974781,-93.273903
"Fairgrounds Map",44.978553,-93.179394
"Charlie Brown Loves Snoopy",44.982358,-93.182342
"University of Minnesota Silo",44.985211,-93.181562
"Vet Med Center Cow",44.982042,-93.182807
"Veterinary Diagnostic Lab",44.981152,-93.181883
"Magrath Library",44.984235,-93.183443
"Gortner Avenue Clock Tower",44.983158,-93.181974
"Gabbert Raptor Center",44.982799,-93.181499
"Veterinary Medicine",44.982499,-93.181946
"Faith Christian Center Fellowship Church",44.961664,-93.262424
"Latino Church of Christ Church",44.959261,-93.251377
"Turtle Statue",44.966108,-93.2366
"Compass Patio",44.983903,-93.184137
"Open Minds Hearts & Doors",44.9794,-93.193787
"U Of M Bailey Hall",44.985378,-93.186285
"Celtic Cross In Memoriam",44.981396,-93.190673
"Alpha Gamma Rho",44.981826,-93.187411
"Target Mural",44.974454,-93.275287
"Mensing Fine Arts Building ",44.97145,-93.259007
"Peavey Plaza Water Feature",44.972394,-93.275656
"St. Anthony Park United Methodist Church",44.979294,-93.19354
"Snoopy Statue",44.984657,-93.185443
"St Anthony Park United Church Of Christ",44.980988,-93.190146
"Wall Mural",44.962562,-93.23625
"UMN St Paul Coffey Hall",44.983999,-93.18547
"St. Matthew's Episcopal Church ",44.981691,-93.190513
"Loring Green Pillars ",44.972396,-93.278862
"Pabst Blue Ribbon Beer Mural",44.962866,-93.23364
"Magrath Library",44.983973,-93.18387
"St. Catherine Sculpture",44.968132,-93.236113
"Christian Peterson's Cornhusker",44.985007,-93.185217
"St Paul Campus",44.984316,-93.186042
"US Bank Stadium",44.973078,-93.257992
"Aurora",44.970008,-93.276251
"St. Paul Student Center Post O",44.984392,-93.18453
"Bose Memorial",44.978134,-93.192707
"Peace Pole",44.970081,-93.284393
"College Park Tennis Courts",44.982306,-93.189131
"Balancing Ground",44.970268,-93.274817
"Saint Paul Campus Improvement Fund Benefactors Plaque",44.984224,-93.185154
"Hard Bed Artistic Sculpture",44.969966,-93.275252
"Department Of Animal Science",44.982413,-93.185026
"Dandelion Fountain in Loring Park",44.970485,-93.282329
"Rooting Out Pollution",44.962956,-93.194677
"First Covenant Church",44.972485,-93.260541
"We Are Nuts",44.967988,-93.188883
"Trinobulax",44.963478,-93.188959
"Gritty Palace",44.962535,-93.18449
"Evangelical Free Church of America",44.970616,-93.258718
"2002 Al Central Division Champions",44.970041,-93.274006
"Seward Creamery Building Tower",44.962498,-93.234447
"Merwyn Triangle Park Playground",44.963083,-93.235182
"Gigantic Cow Sign - State Fair",44.977657,-93.178716
"Hope Community Church",44.970918,-93.258447
"The Tooth",44.962388,-93.233102
"Twin Citiy Model Railroad Museum",44.960959,-93.185707
"St. Paul Fire Station",44.961218,-93.190295
"Black Coffee and Waffle Bar",44.987744,-93.230222
"Seven-Dog Totem",44.972072,-93.283906
"Honoring Pioneer Women of Minnesota ",44.963642,-93.231118
"Friendly Neighborhood Mural",44.961037,-93.189831
"Youth Link Mural",44.976795,-93.281932
"Life's a Beach Mural ",44.9877,-93.229633
"Public Art",44.971289,-93.276637
"Van Cleve Park Public Pool ",44.986849,-93.230647
"My Tummy Hurts Lucy",44.96084,-93.190636
"Dubliner Pub",44.960558,-93.189568
"Loring Park Sign",44.969867,-93.281972
"Accord Community Garden",44.987698,-93.230586
"Merwyn Face",44.963059,-93.235502
"Gremlin Theatre",44.957637,-93.191424
"Enormous Quarter Sculpture",44.965078,-93.183579
"Tatum Park Community Garden",44.96827,-93.180585
"Historic Bunge Building",44.986518,-93.233907
"Mother and Child Painted Box",44.976207,-93.276966
"Loading Dock Door Art",44.964503,-93.182447
"Clocktower on Nicollet Mall",44.972776,-93.275589
"Fairshare Farm Community Garden",44.985974,-93.221717
"Community Spirit",44.986605,-93.231037
"Van Cleve Park Community Center",44.98602,-93.231056
"Tibetan Community Cultural Center",44.974413,-93.193609
"The Playwrights Center",44.962598,-93.239152
"Gold Medal Mural",44.991045,-93.224346
"Bang Brewing",44.970508,-93.192577
"Langford Park",44.976202,-93.194813
"St. Ampherny Park Gazebo",44.97757,-93.193146
"Seward Mural",44.96259,-93.233954
